Student_ID,Name,Gender,Department,Year,Semester,Age,Attendance,Python,Statistics,Machine_Learning,Deep_Learning,Database,Data_Visualization,Assignment_Score,Internal_Marks,Project_Marks,Study_Hours,Placement_Status,Total_Marks,Percentage,Grade,GPA,Rank,Attendance_Status,At_Risk,Risk_Score,Risk_Category
DS0900,Student_0900,Male,Data Science,1,1,24,79.61,91.0,75,96,71,86,76,81,84,74,2.0,Placed,495.0,82.5,A,9.0,16,Good,True,1,Low Risk
DS0901,Student_0901,Female,Computer Science,1,4,22,100.0,95.0,66,58,53,65,62,87,88,69,16.7,Placed,399.0,66.5,C,7.0,107,Excellent,False,0,Safe
DS0902,Student_0902,Other,Data Science,1,1,20,80.9,76.0,60,64,83,86,71,78,67,78,18.9,Not Placed,440.0,73.33333333333333,B,8.0,65,Good,False,0,Safe
DS0903,Student_0903,Other,Information Technology,1,1,22,93.78,74.0,52,66,76,94,66,93,92,81,32.5,Not Placed,428.0,71.33333333333334,B,8.0,77,Excellent,False,0,Safe
DS0904,Student_0904,Other,Artificial Intelligence,1,4,20,54.3,61.0,100,82,90,65,83,72,59,71,36.5,Placed,481.0,80.16666666666666,A,9.0,24,Critical,True,1,Low Risk
DS0905,Student_0905,Male,Information Technology,2,3,21,82.07,96.0,48,78,82,65,73,76,61,63,15.4,Placed,442.0,73.66666666666667,B,8.0,63,Good,True,1,Low Risk
DS0906,Student_0906,Male,Information Technology,2,1,20,59.71,83.0,69,94,60,73,65,100,73,83,25.3,Placed,444.0,74.0,B,8.0,61,Critical,True,1,Low Risk
DS0907,Student_0907,Male,Computer Science,1,2,21,77.32,83.0,59,79,98,57,100,45,65,71,8.5,Placed,476.0,79.33333333333333,B,8.0,29,Good,True,1,Low Risk
DS0908,Student_0908,Female,Information Technology,2,2,21,66.33,81.0,67,60,65,75,71,70,80,83,14.4,Placed,419.0,69.83333333333334,C,7.0,86,Warning,True,1,Low Risk
DS0909,Student_0909,Male,Information Technology,2,2,23,96.18,80.0,55,56,66,92,72,100,64,59,14.8,Internship,421.0,70.16666666666667,B,8.0,84,Excellent,False,0,Safe
DS0910,Student_0910,Other,Computer Science,1,1,20,92.31,66.0,58,100,75,77,63,49,54,71,25.5,Internship,439.0,73.16666666666667,B,8.0,66,Excellent,False,0,Safe
DS0911,Student_0911,Female,Computer Science,1,1,20,80.29,64.0,76,70,89,46,81,73,56,55,11.9,Internship,426.0,71.0,B,8.0,79,Good,True,1,Low Risk
DS0912,Student_0912,Female,Artificial Intelligence,1,2,21,82.92,72.0,59,65,42,64,85,62,96,100,17.2,Internship,387.0,64.5,C,7.0,119,Good,True,1,Low Risk
DS0913,Student_0913,Male,Information Technology,2,2,24,93.68,100.0,60,51,59,67,100,89,64,46,8.1,Not Placed,437.0,72.83333333333334,B,8.0,68,Excellent,True,1,Low Risk
DS0914,Student_0914,Female,Data Science,2,3,24,62.16,96.0,80,71,98,99,69,52,46,91,5.1,Internship,513.0,85.5,A,9.0,7,Critical,True,2,Medium Risk
DS0915,Student_0915,Other,Information Technology,1,1,20,69.13,99.0,59,96,65,47,89,73,73,69,3.3,Placed,455.0,75.83333333333333,B,8.0,50,Warning,True,3,High Risk
DS0916,Student_0916,Male,Artificial Intelligence,2,4,24,80.56,61.0,81,67,65,56,61,78,61,69,16.0,Not Placed,391.0,65.16666666666666,C,7.0,115,Good,False,0,Safe
DS0917,Student_0917,Male,Computer Science,2,4,24,97.65,62.0,75,77,100,74,41,67,82,66,16.0,Internship,429.0,71.5,B,8.0,76,Excellent,True,1,Low Risk
DS0918,Student_0918,Female,Computer Science,1,3,24,79.08,80.0,87,83,71,100,65,77,63,68,10.5,Not Placed,486.0,81.0,A,9.0,21,Good,False,0,Safe
DS0919,Student_0919,Male,Computer Science,2,3,22,96.08,77.0,69,77,75,64,48,64,72,62,6.8,Internship,410.0,68.33333333333333,C,7.0,95,Excellent,True,2,Medium Risk
DS0920,Student_0920,Female,Artificial Intelligence,2,3,23,84.69,61.0,90,83,55,65,81,78,62,66,8.1,Placed,435.0,72.5,B,8.0,70,Good,True,1,Low Risk
DS0921,Student_0921,Male,Computer Science,2,3,20,86.62,47.0,68,82,49,74,82,46,81,63,20.8,Placed,402.0,67.0,C,7.0,104,Excellent,True,1,Low Risk
DS0922,Student_0922,Female,Information Technology,1,1,23,60.6,60.0,69,62,70,61,67,89,69,77,21.4,Not Placed,389.0,64.83333333333333,C,7.0,117,Critical,True,1,Low Risk
DS0923,Student_0923,Male,Data Science,2,1,21,74.68,75.0,87,66,86,72,78,65,71,63,8.6,Internship,464.0,77.33333333333333,B,8.0,41,Warning,True,2,Medium Risk
DS0924,Student_0924,Female,Data Science,1,1,20,100.0,38.0,47,100,60,99,76,98,76,57,9.3,Not Placed,420.0,70.0,B,8.0,85,Excellent,True,2,Medium Risk
DS0925,Student_0925,Female,Data Science,2,4,23,69.65,57.0,89,94,73,65,93,65,61,96,29.4,Placed,471.0,78.5,B,8.0,34,Warning,True,1,Low Risk
DS0926,Student_0926,Other,Computer Science,1,2,24,77.77,72.0,66,61,70,62,69,70,65,86,3.6,Not Placed,400.0,66.66666666666666,C,7.0,106,Good,True,1,Low Risk
DS0927,Student_0927,Female,Artificial Intelligence,2,3,23,72.99,94.0,72,79,81,59,56,84,36,69,24.2,Not Placed,441.0,73.5,B,8.0,64,Warning,True,1,Low Risk
DS0928,Student_0928,Other,Artificial Intelligence,1,3,21,60.43,67.0,58,60,25,55,86,92,81,55,11.6,Internship,351.0,58.5,D,6.0,153,Critical,True,2,Medium Risk
DS0929,Student_0929,Male,Information Technology,1,1,22,76.78,70.0,52,40,68,79,79,73,68,65,2.0,Internship,388.0,64.66666666666666,C,7.0,118,Good,True,2,Medium Risk
DS0930,Student_0930,Male,Computer Science,2,1,24,66.84,87.0,75,48,77,63,64,91,69,72,20.8,Placed,414.0,69.0,C,7.0,91,Warning,True,2,Medium Risk
DS0931,Student_0931,Male,Artificial Intelligence,2,4,23,60.72,60.0,63,75,47,73,59,73,54,74,2.0,Not Placed,377.0,62.83333333333333,C,7.0,129,Critical,True,3,High Risk
DS0932,Student_0932,Other,Information Technology,2,4,22,75.88,47.0,88,76,65,56,54,98,69,75,6.3,Not Placed,386.0,64.33333333333333,C,7.0,120,Good,True,2,Medium Risk
DS0933,Student_0933,Male,Information Technology,1,3,23,93.01,65.0,73,64,63,75,93,65,68,71,19.8,Placed,433.0,72.16666666666667,B,8.0,72,Excellent,False,0,Safe
DS0934,Student_0934,Other,Computer Science,1,4,23,69.27,82.0,72,83,62,83,85,77,76,55,19.3,Placed,467.0,77.83333333333333,B,8.0,38,Warning,True,1,Low Risk
DS0935,Student_0935,Other,Computer Science,1,2,21,100.0,51.0,64,71,59,71,71,73,54,60,24.0,Placed,387.0,64.5,C,7.0,119,Excellent,False,0,Safe
DS0936,Student_0936,Male,Information Technology,1,3,24,70.18,64.0,50,83,64,80,84,71,100,100,25.0,Internship,425.0,70.83333333333334,B,8.0,80,Warning,True,1,Low Risk
DS0937,Student_0937,Other,Data Science,1,2,22,80.63,58.0,60,58,58,92,66,58,67,66,11.5,Internship,392.0,65.33333333333333,C,7.0,114,Good,False,0,Safe
DS0938,Student_0938,Female,Information Technology,2,1,24,77.1,73.0,73,67,76,57,80,100,71,57,22.4,Internship,426.0,71.0,B,8.0,79,Good,False,0,Safe
DS0939,Student_0939,Female,Information Technology,2,4,20,82.02,63.0,74,61,89,61,91,100,67,78,29.3,Internship,439.0,73.16666666666667,B,8.0,66,Good,False,0,Safe
DS0940,Student_0940,Male,Artificial Intelligence,1,1,21,84.37,47.0,45,58,82,46,79,95,80,68,8.0,Placed,357.0,59.5,D,6.0,147,Good,True,2,Medium Risk
DS0941,Student_0941,Other,Information Technology,1,4,20,69.09,61.0,69,73,38,67,70,47,82,61,22.1,Not Placed,378.0,63.0,C,7.0,128,Warning,True,2,Medium Risk
DS0942,Student_0942,Male,Computer Science,2,2,24,84.96,91.0,47,78,89,85,39,34,67,87,17.0,Placed,429.0,71.5,B,8.0,76,Good,True,1,Low Risk
DS0943,Student_0943,Male,Computer Science,2,3,20,75.5,72.0,65,54,70,71,79,53,79,76,19.5,Not Placed,411.0,68.5,C,7.0,94,Good,False,0,Safe
DS0944,Student_0944,Other,Data Science,1,3,22,100.0,51.0,97,81,66,56,86,72,95,63,16.1,Placed,437.0,72.83333333333334,B,8.0,68,Excellent,False,0,Safe
DS0945,Student_0945,Female,Computer Science,2,1,24,82.47,82.0,80,87,63,71,89,76,60,71,17.0,Placed,472.0,78.66666666666666,B,8.0,33,Good,False,0,Safe
DS0946,Student_0946,Male,Artificial Intelligence,2,2,21,84.33,68.0,94,85,74,59,58,70,56,63,12.2,Placed,438.0,73.0,B,8.0,67,Good,False,0,Safe
DS0947,Student_0947,Female,Computer Science,1,4,22,94.06,59.0,90,70,62,72,80,74,71,64,7.4,Not Placed,433.0,72.16666666666667,B,8.0,72,Excellent,True,1,Low Risk
DS0948,Student_0948,Male,Artificial Intelligence,2,1,24,92.39,45.0,59,79,56,47,56,93,100,50,10.0,Placed,342.0,56.99999999999999,D,6.0,158,Excellent,True,1,Low Risk
DS0949,Student_0949,Male,Artificial Intelligence,1,4,21,76.34,80.0,63,83,73,94,86,52,94,86,13.6,Placed,479.0,79.83333333333333,B,8.0,26,Good,False,0,Safe
DS0950,Student_0950,Other,Data Science,1,4,20,86.97,90.0,61,42,85,51,67,83,60,79,5.5,Placed,396.0,66.0,C,7.0,110,Excellent,True,2,Medium Risk
DS0951,Student_0951,Male,Artificial Intelligence,2,3,21,74.45,93.0,49,65,50,59,70,72,90,88,8.0,Not Placed,386.0,64.33333333333333,C,7.0,120,Warning,True,3,High Risk
DS0952,Student_0952,Other,Information Technology,1,2,20,73.65,60.0,77,75,54,81,57,66,74,71,8.0,Not Placed,404.0,67.33333333333333,C,7.0,102,Warning,True,2,Medium Risk
DS0953,Student_0953,Female,Artificial Intelligence,2,1,22,100.0,49.0,78,74,72,74,61,92,67,67,2.0,Internship,408.0,68.0,C,7.0,97,Excellent,True,2,Medium Risk
DS0954,Student_0954,Female,Data Science,2,4,24,91.6,86.0,82,62,49,53,77,80,84,43,7.4,Not Placed,409.0,68.16666666666666,C,7.0,96,Excellent,True,2,Medium Risk
DS0955,Student_0955,Female,Artificial Intelligence,2,4,21,71.13,65.0,86,98,68,61,41,100,83,59,17.6,Internship,419.0,69.83333333333334,C,7.0,86,Warning,True,2,Medium Risk
DS0956,Student_0956,Female,Data Science,1,1,20,57.49,82.0,67,83,82,79,70,77,70,55,13.7,Placed,463.0,77.16666666666666,B,8.0,42,Critical,True,1,Low Risk
DS0957,Student_0957,Other,Computer Science,2,4,22,67.36,65.0,99,73,86,68,42,76,87,88,27.1,Placed,433.0,72.16666666666667,B,8.0,72,Warning,True,2,Medium Risk
DS0958,Student_0958,Male,Computer Science,2,4,22,62.18,96.0,39,52,43,79,60,56,72,92,15.8,Placed,369.0,61.5,C,7.0,137,Critical,True,2,Medium Risk
DS0959,Student_0959,Female,Computer Science,1,3,24,65.5,58.0,38,84,59,53,44,77,68,100,4.1,Placed,336.0,56.00000000000001,D,6.0,164,Warning,True,3,High Risk
DS0960,Student_0960,Female,Artificial Intelligence,1,1,22,97.7,72.0,73,55,71,82,71,88,80,93,2.6,Placed,424.0,70.66666666666667,B,8.0,81,Excellent,True,1,Low Risk
DS0961,Student_0961,Male,Information Technology,1,1,22,86.58,82.0,86,60,100,73,37,66,94,89,10.2,Not Placed,438.0,73.0,B,8.0,67,Excellent,True,1,Low Risk
DS0962,Student_0962,Male,Data Science,2,3,20,68.08,68.0,78,65,65,71,54,48,47,81,14.4,Placed,401.0,66.83333333333333,C,7.0,105,Warning,True,1,Low Risk
DS0963,Student_0963,Male,Information Technology,2,3,21,70.92,66.0,50,60,76,69,82,73,60,59,16.5,Not Placed,403.0,67.16666666666666,C,7.0,103,Warning,True,1,Low Risk
DS0964,Student_0964,Other,Artificial Intelligence,2,3,22,76.37,100.0,63,70,50,89,83,100,81,41,19.2,Not Placed,455.0,75.83333333333333,B,8.0,50,Good,False,0,Safe
DS0965,Student_0965,Female,Computer Science,1,3,21,84.97,61.0,83,76,44,74,73,75,89,100,22.4,Not Placed,411.0,68.5,C,7.0,94,Good,True,1,Low Risk
DS0966,Student_0966,Female,Information Technology,1,1,21,77.74,73.0,76,74,70,100,59,66,80,76,8.8,Not Placed,452.0,75.33333333333333,B,8.0,53,Good,True,1,Low Risk
DS0967,Student_0967,Female,Information Technology,2,2,21,62.47,92.0,86,94,74,69,81,76,65,71,18.5,Not Placed,496.0,82.66666666666667,A,9.0,15,Critical,True,1,Low Risk
DS0968,Student_0968,Female,Data Science,1,1,22,67.32,89.0,57,65,59,58,61,94,86,61,24.6,Placed,389.0,64.83333333333333,C,7.0,117,Warning,True,1,Low Risk
DS0969,Student_0969,Male,Information Technology,1,4,20,75.52,75.0,68,75,70,78,73,86,79,69,23.2,Internship,439.0,73.16666666666667,B,8.0,66,Good,False,0,Safe
DS0970,Student_0970,Other,Information Technology,1,3,21,74.36,73.0,72,68,95,59,65,67,72,56,2.0,Internship,432.0,72.0,B,8.0,73,Warning,True,2,Medium Risk
DS0971,Student_0971,Female,Information Technology,1,1,24,51.62,77.0,38,83,93,68,89,73,97,83,12.4,Not Placed,448.0,74.66666666666667,B,8.0,57,Critical,True,2,Medium Risk
DS0972,Student_0972,Male,Computer Science,2,2,20,92.22,75.0,85,69,100,62,85,77,77,50,20.6,Placed,476.0,79.33333333333333,B,8.0,29,Excellent,False,0,Safe
DS0973,Student_0973,Male,Information Technology,1,2,20,68.38,74.0,69,75,64,61,66,100,65,75,22.3,Internship,409.0,68.16666666666666,C,7.0,96,Warning,True,1,Low Risk
DS0974,Student_0974,Female,Information Technology,2,2,21,80.5,40.0,66,61,73,76,69,77,99,77,12.4,Placed,385.0,64.16666666666667,C,7.0,121,Good,True,1,Low Risk
DS0975,Student_0975,Other,Computer Science,2,2,24,96.43,41.0,48,63,68,62,75,58,75,46,5.7,Not Placed,357.0,59.5,D,6.0,147,Excellent,True,2,Medium Risk
DS0976,Student_0976,Female,Computer Science,2,4,23,81.36,61.0,87,58,58,71,71,68,78,93,27.6,Internship,406.0,67.66666666666666,C,7.0,100,Good,False,0,Safe
DS0977,Student_0977,Female,Information Technology,1,2,22,82.38,59.0,87,78,85,69,67,73,35,50,13.2,Internship,445.0,74.16666666666667,B,8.0,60,Good,False,0,Safe
DS0978,Student_0978,Male,Information Technology,1,4,24,90.84,53.0,82,50,62,63,88,87,71,49,14.4,Internship,398.0,66.33333333333333,C,7.0,108,Excellent,False,0,Safe
DS0979,Student_0979,Female,Information Technology,2,4,23,92.58,70.0,74,59,87,70,56,59,61,64,17.3,Not Placed,416.0,69.33333333333334,C,7.0,89,Excellent,False,0,Safe
DS0980,Student_0980,Other,Information Technology,1,4,24,77.8,67.0,63,65,58,67,87,67,85,60,15.8,Not Placed,407.0,67.83333333333333,C,7.0,99,Good,False,0,Safe
DS0981,Student_0981,Other,Computer Science,2,2,23,84.79,54.0,42,68,51,70,87,69,43,99,8.7,Placed,372.0,62.0,C,7.0,134,Good,True,2,Medium Risk
DS0982,Student_0982,Female,Information Technology,2,4,21,78.01,91.0,78,55,75,100,93,92,83,49,19.2,Not Placed,492.0,82.0,A,9.0,18,Good,False,0,Safe
DS0983,Student_0983,Male,Data Science,1,3,24,74.62,67.0,71,74,88,85,59,49,70,100,4.0,Not Placed,444.0,74.0,B,8.0,61,Warning,True,2,Medium Risk
DS0984,Student_0984,Female,Artificial Intelligence,2,4,23,100.0,70.0,69,74,56,49,49,63,77,90,23.1,Placed,367.0,61.16666666666667,C,7.0,139,Excellent,True,1,Low Risk
DS0985,Student_0985,Male,Data Science,2,2,21,69.84,50.0,59,75,99,59,63,67,75,93,14.3,Internship,405.0,67.5,C,7.0,101,Warning,True,1,Low Risk
DS0986,Student_0986,Female,Computer Science,2,2,21,95.02,70.0,55,98,72,86,70,76,75,56,9.7,Not Placed,451.0,75.16666666666667,B,8.0,54,Excellent,True,1,Low Risk
DS0987,Student_0987,Female,Computer Science,2,2,21,84.58,86.0,96,61,80,73,68,74,92,79,15.3,Not Placed,464.0,77.33333333333333,B,8.0,41,Good,False,0,Safe
DS0988,Student_0988,Female,Computer Science,1,4,20,88.13,91.0,89,88,25,77,73,70,94,86,19.8,Placed,443.0,73.83333333333333,B,8.0,62,Excellent,True,1,Low Risk
DS0989,Student_0989,Male,Artificial Intelligence,2,4,21,100.0,77.0,87,85,68,85,73,43,81,64,29.2,Not Placed,475.0,79.16666666666666,B,8.0,30,Excellent,False,0,Safe
DS0990,Student_0990,Female,Artificial Intelligence,1,3,22,68.04,74.0,58,66,59,65,65,50,76,82,21.1,Internship,387.0,64.5,C,7.0,119,Warning,True,1,Low Risk
DS0991,Student_0991,Female,Information Technology,1,2,24,79.09,78.0,94,85,100,100,44,85,67,64,12.2,Internship,501.0,83.5,A,9.0,11,Good,True,1,Low Risk
DS0992,Student_0992,Female,Computer Science,1,4,24,83.66,67.0,83,63,66,79,67,81,59,95,29.5,Placed,425.0,70.83333333333334,B,8.0,80,Good,False,0,Safe
DS0993,Student_0993,Other,Artificial Intelligence,2,4,21,77.43,61.0,92,34,86,57,85,100,70,100,13.3,Not Placed,415.0,69.16666666666667,C,7.0,90,Good,True,1,Low Risk
DS0994,Student_0994,Male,Computer Science,2,4,22,91.21,92.0,46,66,62,93,73,87,67,66,21.0,Not Placed,432.0,72.0,B,8.0,73,Excellent,True,1,Low Risk
DS0995,Student_0995,Female,Data Science,1,2,20,92.32,53.0,77,76,66,76,72,79,81,73,22.2,Internship,420.0,70.0,B,8.0,85,Excellent,False,0,Safe
DS0996,Student_0996,Other,Data Science,2,2,23,86.15,71.0,53,82,45,74,64,75,62,95,17.4,Placed,389.0,64.83333333333333,C,7.0,117,Excellent,True,1,Low Risk
DS0997,Student_0997,Other,Data Science,2,2,24,45.0,79.0,91,91,79,65,49,88,85,70,22.9,Internship,454.0,75.66666666666667,B,8.0,51,Critical,True,2,Medium Risk
DS0998,Student_0998,Female,Data Science,1,1,22,94.97,79.0,60,89,51,69,68,85,46,54,17.2,Internship,416.0,69.33333333333334,C,7.0,89,Excellent,False,0,Safe
DS0999,Student_0999,Other,Data Science,2,2,23,72.73,69.0,63,99,72,78,85,60,95,87,12.2,Not Placed,466.0,77.66666666666666,B,8.0,39,Warning,True,1,Low Risk
DS1000,Student_1000,Other,Information Technology,2,4,22,65.79,57.0,91,75,91,69,78,82,83,89,20.7,Internship,461.0,76.83333333333333,B,8.0,44,Warning,True,1,Low Risk
